drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,prefix
14784,39773,Theophylline,allergic asthma,disease-protein-drug,indication,"['allergic asthma', 'PDE4B', 'Theophylline']","Question: Is allergic asthma an indication for Theophylline?
Reasoning: The disease allergic asthma is associated with the gene PDE4B, which is targeted by the drug Theophylline. These connections suggest that Theophylline may be effective in treating allergic asthma.
Answer: YES"
17407,83898,Pravastatin,obsolete familial combined hyperlipidemia,disease-protein-drug,indication,"['obsolete familial combined hyperlipidemia', 'HMGCR', 'Pravastatin']","Question: Is obsolete familial combined hyperlipidemia an indication for Pravastatin?
Reasoning: The disease obsolete familial combined hyperlipidemia is associated with the gene HMGCR, which is targeted by the drug Pravastatin. These connections suggest that Pravastatin may be effective in treating obsolete familial combined hyperlipidemia.
Answer: YES"
20394,27286,Sulfabenzamide,galactosemia,disease-phenotype-protein-drug,contraindication,"['galactosemia', 'Hepatomegaly', 'AKR7A3', 'Sulfabenzamide']","Question: Is galactosemia an indication for Sulfabenzamide?
Reasoning: The disease galactosemia is associated with the phenotype Hepatomegaly, which in turn affects the gene AKR7A3. This gene is not targeted by the drug Sulfabenzamide. These connections suggest that Sulfabenzamide may not be effective in treating galactosemia.
Answer: NO"
16014,28780,Chlorprothixene,Alzheimer disease,disease-phenotype-protein-drug,contraindication,"['Alzheimer disease', 'Seizure', 'MED12L', 'Chlorprothixene']","Question: Is Alzheimer disease an indication for Chlorprothixene?
Reasoning: The disease Alzheimer disease is associated with the phenotype Seizure, which in turn affects the gene MED12L. This gene is not targeted by the drug Chlorprothixene. These connections suggest that Chlorprothixene may not be effective in treating Alzheimer disease.
Answer: NO"
14175,33609,Nabumetone,osteoarthritis,disease-protein-drug,indication,"['osteoarthritis', 'AKR1C1', 'Nabumetone']","Question: Is osteoarthritis an indication for Nabumetone?
Reasoning: The disease osteoarthritis is associated with the gene AKR1C1, which is targeted by the drug Nabumetone. These connections suggest that Nabumetone may be effective in treating osteoarthritis.
Answer: YES"
14952,28547,Haloperidol,Parkinson disease,disease-phenotype-protein-drug,contraindication,"['Parkinson disease', 'Nausea', 'ABCB1', 'Haloperidol']","Question: Is Parkinson disease an indication for Haloperidol?
Reasoning: The disease Parkinson disease is associated with the phenotype Nausea, which in turn affects the gene ABCB1. This gene is not targeted by the drug Haloperidol. These connections suggest that Haloperidol may not be effective in treating Parkinson disease.
Answer: NO"
16014,28780,Chlorprothixene,Alzheimer disease,disease-protein-drug,contraindication,"['Alzheimer disease', 'CD33', 'Chlorprothixene']","Question: Is Alzheimer disease an indication for Chlorprothixene?
Reasoning: The disease Alzheimer disease is associated with the gene CD33, which is not targeted by the drug Chlorprothixene. These connections suggest that Chlorprothixene may not be effective in treating Alzheimer disease.
Answer: NO"
14269,32746,Methylprednisolone,Stevens-Johnson syndrome,disease-phenotype-protein-drug,indication,"['Stevens-Johnson syndrome', 'Thrombocytopenia', 'ALB', 'Methylprednisolone']","Question: Is Stevens-Johnson syndrome an indication for Methylprednisolone?
Reasoning: The disease Stevens-Johnson syndrome is associated with the phenotype Thrombocytopenia, which in turn affects the gene ALB. This gene is targeted by the drug Methylprednisolone. These connections suggest that Methylprednisolone may be effective in treating Stevens-Johnson syndrome.
Answer: YES"
15338,33003,Deferasirox,beta thalassemia,disease-phenotype-protein-drug,indication,"['beta thalassemia', 'Splenomegaly', 'CYP1A2', 'Deferasirox']","Question: Is beta thalassemia an indication for Deferasirox?
Reasoning: The disease beta thalassemia is associated with the phenotype Splenomegaly, which in turn affects the gene CYP1A2. This gene is targeted by the drug Deferasirox. These connections suggest that Deferasirox may be effective in treating beta thalassemia.
Answer: YES"
14242,33598,Meloxicam,stroke disorder,disease-protein-drug,contraindication,"['stroke disorder', 'PTGS2', 'Meloxicam']","Question: Is stroke disorder an indication for Meloxicam?
Reasoning: The disease stroke disorder is associated with the gene PTGS2, which is not targeted by the drug Meloxicam. These connections suggest that Meloxicam may not be effective in treating stroke disorder.
Answer: NO"
14176,29494,Fluoxetine,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,disease-phenotype-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to G6PC3 deficiency', 'Hepatomegaly', 'NR1I2', 'Fluoxetine']","Question: Is autosomal recessive severe congenital neutropenia due to G6PC3 deficiency an indication for Fluoxetine?
Reasoning: The disease autosomal recessive severe congenital neutropenia due to G6PC3 deficiency is associated with the phenotype Hepatomegaly, which in turn affects the gene NR1I2. This gene is not targeted by the drug Fluoxetine. These connections suggest that Fluoxetine may not be effective in treating autosomal recessive severe congenital neutropenia due to G6PC3 deficiency.
Answer: NO"
14959,33605,Nicardipine,hypotensive disorder,disease-protein-drug,contraindication,"['hypotensive disorder', 'ADRA1B', 'Nicardipine']","Question: Is hypotensive disorder an indication for Nicardipine?
Reasoning: The disease hypotensive disorder is associated with the gene ADRA1B, which is not targeted by the drug Nicardipine. These connections suggest that Nicardipine may not be effective in treating hypotensive disorder.
Answer: NO"
15146,38957,Nefazodone,major depressive disorder,disease-protein-drug,indication,"['major depressive disorder', 'SLC6A2', 'Nefazodone']","Question: Is major depressive disorder an indication for Nefazodone?
Reasoning: The disease major depressive disorder is associated with the gene SLC6A2, which is targeted by the drug Nefazodone. These connections suggest that Nefazodone may be effective in treating major depressive disorder.
Answer: YES"
15590,28313,Lurasidone,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'ADRA2A', 'Lurasidone']","Question: Is schizophrenia an indication for Lurasidone?
Reasoning: The disease schizophrenia is associated with the gene ADRA2A, which is targeted by the drug Lurasidone. These connections suggest that Lurasidone may be effective in treating schizophrenia.
Answer: YES"
14249,32384,Pseudoephedrine,adrenal insufficiency,disease-phenotype-protein-drug,contraindication,"['adrenal insufficiency', 'Seizure', 'SLC6A2', 'Pseudoephedrine']","Question: Is adrenal insufficiency an indication for Pseudoephedrine?
Reasoning: The disease adrenal insufficiency is associated with the phenotype Seizure, which in turn affects the gene SLC6A2. This gene is not targeted by the drug Pseudoephedrine. These connections suggest that Pseudoephedrine may not be effective in treating adrenal insufficiency.
Answer: NO"
14141,38958,Phenytoin,sick sinus syndrome,disease-protein-drug,contraindication,"['sick sinus syndrome', 'CACNA1D', 'Phenytoin']","Question: Is sick sinus syndrome an indication for Phenytoin?
Reasoning: The disease sick sinus syndrome is associated with the gene CACNA1D, which is not targeted by the drug Phenytoin. These connections suggest that Phenytoin may not be effective in treating sick sinus syndrome.
Answer: NO"
16014,28780,Chlorprothixene,Alzheimer disease,disease-protein-drug,contraindication,"['Alzheimer disease', 'BDNF', 'Chlorprothixene']","Question: Is Alzheimer disease an indication for Chlorprothixene?
Reasoning: The disease Alzheimer disease is associated with the gene BDNF, which is not targeted by the drug Chlorprothixene. These connections suggest that Chlorprothixene may not be effective in treating Alzheimer disease.
Answer: NO"
20146,83760,Magnesium carbonate,dysthymic disorder,disease-protein-drug,contraindication,"['dysthymic disorder', 'GRIN2B', 'Magnesium carbonate']","Question: Is dysthymic disorder an indication for Magnesium carbonate?
Reasoning: The disease dysthymic disorder is associated with the gene GRIN2B, which is not targeted by the drug Magnesium carbonate. These connections suggest that Magnesium carbonate may not be effective in treating dysthymic disorder.
Answer: NO"
14176,29494,Fluoxetine,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,disease-phenotype-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to G6PC3 deficiency', 'Hearing impairment', 'COL11A2', 'Fluoxetine']","Question: Is autosomal recessive severe congenital neutropenia due to G6PC3 deficiency an indication for Fluoxetine?
Reasoning: The disease autosomal recessive severe congenital neutropenia due to G6PC3 deficiency is associated with the phenotype Hearing impairment, which in turn affects the gene COL11A2. This gene is not targeted by the drug Fluoxetine. These connections suggest that Fluoxetine may not be effective in treating autosomal recessive severe congenital neutropenia due to G6PC3 deficiency.
Answer: NO"
14024,29832,Prednisone,hyperargininemia,disease-phenotype-protein-drug,contraindication,"['hyperargininemia', 'Hepatomegaly', 'ALB', 'Prednisone']","Question: Is hyperargininemia an indication for Prednisone?
Reasoning: The disease hyperargininemia is associated with the phenotype Hepatomegaly, which in turn affects the gene ALB. This gene is not targeted by the drug Prednisone. These connections suggest that Prednisone may not be effective in treating hyperargininemia.
Answer: NO"
14148,36645,Atomoxetine,hyperbilirubinemia,disease-protein-drug,contraindication,"['hyperbilirubinemia', 'ABCC2', 'Atomoxetine']","Question: Is hyperbilirubinemia an indication for Atomoxetine?
Reasoning: The disease hyperbilirubinemia is associated with the gene ABCC2, which is not targeted by the drug Atomoxetine. These connections suggest that Atomoxetine may not be effective in treating hyperbilirubinemia.
Answer: NO"
15087,38957,Venlafaxine,major depressive disorder,disease-protein-drug,indication,"['major depressive disorder', 'ABCB1', 'Venlafaxine']","Question: Is major depressive disorder an indication for Venlafaxine?
Reasoning: The disease major depressive disorder is associated with the gene ABCB1, which is targeted by the drug Venlafaxine. These connections suggest that Venlafaxine may be effective in treating major depressive disorder.
Answer: YES"
15132,35641,Hydrocodone,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'OPRD1', 'Hydrocodone']","Question: Is epilepsy an indication for Hydrocodone?
Reasoning: The disease epilepsy is associated with the gene OPRD1, which is not targeted by the drug Hydrocodone. These connections suggest that Hydrocodone may not be effective in treating epilepsy.
Answer: NO"
14176,29494,Fluoxetine,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,disease-phenotype-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to G6PC3 deficiency', 'Pulmonary arterial hypertension', 'HTR2B', 'Fluoxetine']","Question: Is autosomal recessive severe congenital neutropenia due to G6PC3 deficiency an indication for Fluoxetine?
Reasoning: The disease autosomal recessive severe congenital neutropenia due to G6PC3 deficiency is associated with the phenotype Pulmonary arterial hypertension, which in turn affects the gene HTR2B. This gene is not targeted by the drug Fluoxetine. These connections suggest that Fluoxetine may not be effective in treating autosomal recessive severe congenital neutropenia due to G6PC3 deficiency.
Answer: NO"
