drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,prefix
15424,32797,Cabergoline,IgG4-related retroperitoneal fibrosis,disease-phenotype-protein-drug,contraindication,"['IgG4-related retroperitoneal fibrosis', 'Fever', 'HTR2A', 'Cabergoline']","Question: Is IgG4-related retroperitoneal fibrosis an indication for Cabergoline?
Answer: NO"
14945,37115,Sorafenib,squamous cell carcinoma of liver and intrahepatic biliary tract,disease-protein-drug,indication,"['squamous cell carcinoma of liver and intrahepatic biliary tract', 'ABCB1', 'Sorafenib']","Question: Is squamous cell carcinoma of liver and intrahepatic biliary tract an indication for Sorafenib?
Answer: YES"
16314,37785,Dicyclomine,ulcerative colitis (disease),disease-protein-drug,contraindication,"['ulcerative colitis (disease)', 'CCNY', 'Dicyclomine']","Question: Is ulcerative colitis (disease) an indication for Dicyclomine?
Answer: NO"
14161,28313,Olanzapine,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'ABCB1', 'Olanzapine']","Question: Is schizophrenia an indication for Olanzapine?
Answer: YES"
14137,83805,Butabarbital,hepatic coma,disease-protein-drug,contraindication,"['hepatic coma', 'GABRA1', 'Butabarbital']","Question: Is hepatic coma an indication for Butabarbital?
Answer: NO"
14206,27292,Chloroquine,glycogen storage disease,disease-phenotype-protein-drug,contraindication,"['glycogen storage disease', 'Fasting hypoglycemia', 'TNF', 'Chloroquine']","Question: Is glycogen storage disease an indication for Chloroquine?
Answer: NO"
14424,33577,Methylene blue,hypertensive disorder,disease-protein-drug,contraindication,"['hypertensive disorder', 'CYP3A5', 'Methylene blue']","Question: Is hypertensive disorder an indication for Methylene blue?
Answer: NO"
15104,33575,Dextromethorphan,diabetes mellitus (disease),disease-protein-drug,contraindication,"['diabetes mellitus (disease)', 'CYBA', 'Dextromethorphan']","Question: Is diabetes mellitus (disease) an indication for Dextromethorphan?
Answer: NO"
14685,33680,Progesterone,endometriosis (disease),disease-protein-drug,indication,"['endometriosis (disease)', 'NR3C1', 'Progesterone']","Question: Is endometriosis (disease) an indication for Progesterone?
Answer: YES"
14955,38312,Vincristine,hereditary hyperbilirubinemia,disease-protein-drug,contraindication,"['hereditary hyperbilirubinemia', 'SLCO1B3', 'Vincristine']","Question: Is hereditary hyperbilirubinemia an indication for Vincristine?
Answer: NO"
14321,30093,Levodopa,parkinsonian-pyramidal syndrome,disease-protein-drug,indication,"['parkinsonian-pyramidal syndrome', 'DRD2', 'Levodopa']","Question: Is parkinsonian-pyramidal syndrome an indication for Levodopa?
Answer: YES"
14383,35966,Oxymetholone,prostate cancer,disease-protein-drug,contraindication,"['prostate cancer', 'CYP3A43', 'Oxymetholone']","Question: Is prostate cancer an indication for Oxymetholone?
Answer: NO"
19222,35735,Isocarboxazid,sympathetic paraganglioma,disease-protein-drug,contraindication,"['sympathetic paraganglioma', 'MAOA', 'Isocarboxazid']","Question: Is sympathetic paraganglioma an indication for Isocarboxazid?
Answer: NO"
14270,83824,Ethinylestradiol,myocardial infarction,disease-protein-drug,contraindication,"['myocardial infarction', 'ESR1', 'Ethinylestradiol']","Question: Is myocardial infarction an indication for Ethinylestradiol?
Answer: NO"
14060,83824,Levothyroxine,myocardial infarction,disease-protein-drug,contraindication,"['myocardial infarction', 'ITGB3', 'Levothyroxine']","Question: Is myocardial infarction an indication for Levothyroxine?
Answer: NO"
14331,35764,Polythiazide,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'ALB', 'Polythiazide']","Question: Is kidney disease an indication for Polythiazide?
Answer: NO"
16014,28780,Chlorprothixene,Alzheimer disease,disease-protein-drug,contraindication,"['Alzheimer disease', 'TOMM40', 'Chlorprothixene']","Question: Is Alzheimer disease an indication for Chlorprothixene?
Answer: NO"
14320,39773,Dexamethasone,allergic asthma,disease-protein-drug,indication,"['allergic asthma', 'HSD11B2', 'Dexamethasone']","Question: Is allergic asthma an indication for Dexamethasone?
Answer: YES"
15116,83841,Paroxetine,endogenous depression,disease-protein-drug,indication,"['endogenous depression', 'DRD2', 'Paroxetine']","Question: Is endogenous depression an indication for Paroxetine?
Answer: YES"
14540,37703,Amoxapine,neurotic disorder,disease-protein-drug,indication,"['neurotic disorder', 'SLC6A3', 'Amoxapine']","Question: Is neurotic disorder an indication for Amoxapine?
Answer: YES"
15094,83763,Mirtazapine,manic bipolar affective disorder,disease-protein-drug,contraindication,"['manic bipolar affective disorder', 'HTR2A', 'Mirtazapine']","Question: Is manic bipolar affective disorder an indication for Mirtazapine?
Answer: NO"
16014,28780,Chlorprothixene,Alzheimer disease,disease-phenotype-protein-drug,contraindication,"['Alzheimer disease', 'Seizure', 'PIGP', 'Chlorprothixene']","Question: Is Alzheimer disease an indication for Chlorprothixene?
Answer: NO"
15539,35771,Ixabepilone,breast neoplasm,disease-protein-drug,indication,"['breast neoplasm', 'CYP3A4', 'Ixabepilone']","Question: Is breast neoplasm an indication for Ixabepilone?
Answer: YES"
14196,32241,Propranolol,laryngotracheal angioma,disease-phenotype-protein-drug,indication,"['laryngotracheal angioma', 'Vomiting', 'ABCB1', 'Propranolol']","Question: Is laryngotracheal angioma an indication for Propranolol?
Answer: YES"
14952,28780,Haloperidol,Alzheimer disease,disease-phenotype-protein-drug,contraindication,"['Alzheimer disease', 'Seizure', 'DRD1', 'Haloperidol']","Question: Is Alzheimer disease an indication for Haloperidol?
Answer: NO"
15222,83841,Levomilnacipran,endogenous depression,disease-protein-drug,indication,"['endogenous depression', 'SLC6A4', 'Levomilnacipran']","Question: Is endogenous depression an indication for Levomilnacipran?
Answer: YES"
14269,35641,Methylprednisolone,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'ALB', 'Methylprednisolone']","Question: Is epilepsy an indication for Methylprednisolone?
Answer: NO"
14275,27292,Doxorubicin,glycogen storage disease,disease-phenotype-protein-drug,contraindication,"['glycogen storage disease', 'Elevated hepatic transaminase', 'NOS2', 'Doxorubicin']","Question: Is glycogen storage disease an indication for Doxorubicin?
Answer: NO"
15517,37703,Prazepam,neurotic disorder,disease-protein-drug,contraindication,"['neurotic disorder', 'GABRB3', 'Prazepam']","Question: Is neurotic disorder an indication for Prazepam?
Answer: NO"
14999,38242,Quetiapine,bipolar disorder,disease-protein-drug,indication,"['bipolar disorder', 'DRD4', 'Quetiapine']","Question: Is bipolar disorder an indication for Quetiapine?
Answer: YES"
15001,28780,Paliperidone,Alzheimer disease,disease-phenotype-protein-drug,contraindication,"['Alzheimer disease', 'Seizure', 'DRD2', 'Paliperidone']","Question: Is Alzheimer disease an indication for Paliperidone?
Answer: NO"
14137,27933,Butabarbital,anxiety disorder,disease-protein-drug,contraindication,"['anxiety disorder', 'GRIK4', 'Butabarbital']","Question: Is anxiety disorder an indication for Butabarbital?
Answer: NO"
14540,83760,Amoxapine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'GABRA3', 'Amoxapine']","Question: Is dysthymic disorder an indication for Amoxapine?
Answer: YES"
14161,38957,Olanzapine,major depressive disorder,disease-protein-drug,indication,"['major depressive disorder', 'HTR2C', 'Olanzapine']","Question: Is major depressive disorder an indication for Olanzapine?
Answer: YES"
14221,29061,Norethisterone,endometriosis of uterus,disease-protein-drug,indication,"['endometriosis of uterus', 'PGR', 'Norethisterone']","Question: Is endometriosis of uterus an indication for Norethisterone?
Answer: YES"
16056,30093,Procyclidine,parkinsonian-pyramidal syndrome,disease-phenotype-protein-drug,indication,"['parkinsonian-pyramidal syndrome', 'Tremor', 'CHRM4', 'Procyclidine']","Question: Is parkinsonian-pyramidal syndrome an indication for Procyclidine?
Answer: YES"
15211,83840,Desvenlafaxine,unipolar depression,disease-protein-drug,indication,"['unipolar depression', 'SLC6A3', 'Desvenlafaxine']","Question: Is unipolar depression an indication for Desvenlafaxine?
Answer: YES"
14299,33091,Sertraline,serotonin syndrome,disease-phenotype-protein-drug,contraindication,"['serotonin syndrome', 'Seizure', 'SLC6A2', 'Sertraline']","Question: Is serotonin syndrome an indication for Sertraline?
Answer: NO"
14952,35641,Haloperidol,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'SIGMAR1', 'Haloperidol']","Question: Is epilepsy an indication for Haloperidol?
Answer: NO"
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Short stature', 'IGFALS', 'Tolazamide']","Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolazamide?
Answer: NO"
14286,27626,Rifampicin,thrombocytopenia,disease-phenotype-protein-drug,contraindication,"['thrombocytopenia', 'Thrombocytopenia', 'ALB', 'Rifampicin']","Question: Is thrombocytopenia an indication for Rifampicin?
Answer: NO"
16014,33454,Chlorprothixene,neuroleptic malignant syndrome,disease-phenotype-protein-drug,contraindication,"['neuroleptic malignant syndrome', 'Bradycardia', 'DRD2', 'Chlorprothixene']","Question: Is neuroleptic malignant syndrome an indication for Chlorprothixene?
Answer: NO"
14323,28313,Aripiprazole,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'DRD3', 'Aripiprazole']","Question: Is schizophrenia an indication for Aripiprazole?
Answer: YES"
15119,28313,Tranylcypromine,schizophrenia,disease-protein-drug,contraindication,"['schizophrenia', 'CYP1A2', 'Tranylcypromine']","Question: Is schizophrenia an indication for Tranylcypromine?
Answer: NO"
14237,83824,Acyclovir,myocardial infarction,disease-protein-drug,contraindication,"['myocardial infarction', 'CKM', 'Acyclovir']","Question: Is myocardial infarction an indication for Acyclovir?
Answer: NO"
15416,33115,Lorazepam,absence epilepsy,disease-protein-drug,indication,"['absence epilepsy', 'GABRB3', 'Lorazepam']","Question: Is absence epilepsy an indication for Lorazepam?
Answer: YES"
14320,36091,Dexamethasone,atopic conjunctivitis,disease-phenotype-protein-drug,indication,"['atopic conjunctivitis', 'Allergy', 'CYP1A1', 'Dexamethasone']","Question: Is atopic conjunctivitis an indication for Dexamethasone?
Answer: YES"
14173,28313,Imipramine,schizophrenia,disease-protein-drug,contraindication,"['schizophrenia', 'HTR6', 'Imipramine']","Question: Is schizophrenia an indication for Imipramine?
Answer: NO"
14230,27286,Tetracycline,galactosemia,disease-phenotype-protein-drug,contraindication,"['galactosemia', 'Hepatomegaly', 'ALB', 'Tetracycline']","Question: Is galactosemia an indication for Tetracycline?
Answer: NO"
15100,28396,Prochlorperazine,multiple system atrophy,disease-phenotype-protein-drug,contraindication,"['multiple system atrophy', 'Resting tremor', 'CYP2D6', 'Prochlorperazine']","Question: Is multiple system atrophy an indication for Prochlorperazine?
Answer: NO"
16314,37785,Dicyclomine,ulcerative colitis (disease),disease-protein-drug,contraindication,"['ulcerative colitis (disease)', 'HERC2', 'Dicyclomine']","Question: Is ulcerative colitis (disease) an indication for Dicyclomine?
Answer: NO"
14206,30035,Chloroquine,substance abuse/dependence,disease-protein-drug,contraindication,"['substance abuse/dependence', 'CYP2D6', 'Chloroquine']","Question: Is substance abuse/dependence an indication for Chloroquine?
Answer: NO"
14945,29646,Sorafenib,hepatocellular carcinoma,disease-phenotype-protein-drug,indication,"['hepatocellular carcinoma', 'Elevated hepatic transaminase', 'CYP1A2', 'Sorafenib']","Question: Is hepatocellular carcinoma an indication for Sorafenib?
Answer: YES"
14030,32746,Prednisolone,Stevens-Johnson syndrome,disease-phenotype-protein-drug,indication,"['Stevens-Johnson syndrome', 'Thrombocytopenia', 'ALB', 'Prednisolone']","Question: Is Stevens-Johnson syndrome an indication for Prednisolone?
Answer: YES"
14809,35894,Methyldopa,duodenum cancer,disease-protein-drug,contraindication,"['duodenum cancer', 'COMT', 'Methyldopa']","Question: Is duodenum cancer an indication for Methyldopa?
Answer: NO"
14559,83831,Calcitriol,acute urate nephropathy,disease-protein-drug,contraindication,"['acute urate nephropathy', 'CYP24A1', 'Calcitriol']","Question: Is acute urate nephropathy an indication for Calcitriol?
Answer: NO"
14955,84161,Vincristine,intravascular large B-cell lymphoma,disease-protein-drug,indication,"['intravascular large B-cell lymphoma', 'ABCG2', 'Vincristine']","Question: Is intravascular large B-cell lymphoma an indication for Vincristine?
Answer: YES"
14993,29865,Phenobarbital,Lennox-Gastaut syndrome,disease-phenotype-protein-drug,indication,"['Lennox-Gastaut syndrome', 'Focal-onset seizure', 'ABCC2', 'Phenobarbital']","Question: Is Lennox-Gastaut syndrome an indication for Phenobarbital?
Answer: YES"
14582,29113,Nadolol,diabetic ketoacidosis,disease-phenotype-protein-drug,contraindication,"['diabetic ketoacidosis', 'Insulin resistance', 'ADRB2', 'Nadolol']","Question: Is diabetic ketoacidosis an indication for Nadolol?
Answer: NO"
14287,33598,Ibuprofen,stroke disorder,disease-protein-drug,contraindication,"['stroke disorder', 'PTGS2', 'Ibuprofen']","Question: Is stroke disorder an indication for Ibuprofen?
Answer: NO"
14424,33440,Methylene blue,thrombocytopenic purpura,disease-phenotype-protein-drug,contraindication,"['thrombocytopenic purpura', 'Seizure', 'NOS1', 'Methylene blue']","Question: Is thrombocytopenic purpura an indication for Methylene blue?
Answer: NO"
14140,28780,Ziprasidone,Alzheimer disease,disease-phenotype-protein-drug,contraindication,"['Alzheimer disease', 'Memory impairment', 'CHRM1', 'Ziprasidone']","Question: Is Alzheimer disease an indication for Ziprasidone?
Answer: NO"
15209,27933,Vilazodone,anxiety disorder,disease-protein-drug,indication,"['anxiety disorder', 'SLC6A4', 'Vilazodone']","Question: Is anxiety disorder an indication for Vilazodone?
Answer: YES"
16344,36214,Ferrous gluconate,iron metabolism disease,disease-protein-drug,contraindication,"['iron metabolism disease', 'CP', 'Ferrous gluconate']","Question: Is iron metabolism disease an indication for Ferrous gluconate?
Answer: NO"
14542,27933,Maprotiline,anxiety disorder,disease-protein-drug,indication,"['anxiety disorder', 'HTR2C', 'Maprotiline']","Question: Is anxiety disorder an indication for Maprotiline?
Answer: YES"
14938,37703,Reserpine,neurotic disorder,disease-protein-drug,contraindication,"['neurotic disorder', 'SLC18A2', 'Reserpine']","Question: Is neurotic disorder an indication for Reserpine?
Answer: NO"
14321,32974,Levodopa,atypical juvenile parkinsonism,disease-protein-drug,indication,"['atypical juvenile parkinsonism', 'DDC', 'Levodopa']","Question: Is atypical juvenile parkinsonism an indication for Levodopa?
Answer: YES"
14325,33188,Clomipramine,neuroblastoma,disease-protein-drug,contraindication,"['neuroblastoma', 'ABCB1', 'Clomipramine']","Question: Is neuroblastoma an indication for Clomipramine?
Answer: NO"
14784,39773,Theophylline,allergic asthma,disease-protein-drug,indication,"['allergic asthma', 'PDE4B', 'Theophylline']","Question: Is allergic asthma an indication for Theophylline?
Answer: YES"
17407,83898,Pravastatin,obsolete familial combined hyperlipidemia,disease-protein-drug,indication,"['obsolete familial combined hyperlipidemia', 'HMGCR', 'Pravastatin']","Question: Is obsolete familial combined hyperlipidemia an indication for Pravastatin?
Answer: YES"
