gene_index,disease_index,drug_index,drug_name,drug_type,disease_name,disease_type,gene_name,gene_type
2472,83760,14542,Maprotiline,drug,dysthymic disorder,disease,ADRA2A,gene/protein
2472,83760,14543,Desipramine,drug,dysthymic disorder,disease,ADRA2A,gene/protein
2472,83760,20147,Setiptiline,drug,dysthymic disorder,disease,ADRA2A,gene/protein
7188,83760,14543,Desipramine,drug,dysthymic disorder,disease,ADRB1,gene/protein
7188,83760,14189,Nortriptyline,drug,dysthymic disorder,disease,ADRB1,gene/protein
7188,83760,15116,Paroxetine,drug,dysthymic disorder,disease,ADRB1,gene/protein
7188,83760,15117,Trimipramine,drug,dysthymic disorder,disease,ADRB1,gene/protein
4315,27933,14156,Amitriptyline,drug,anxiety disorder,disease,ALB,gene/protein
4315,27933,14161,Olanzapine,drug,anxiety disorder,disease,ALB,gene/protein
4315,27933,14164,Alprazolam,drug,anxiety disorder,disease,ALB,gene/protein
4315,27933,14173,Imipramine,drug,anxiety disorder,disease,ALB,gene/protein
4315,27933,14176,Fluoxetine,drug,anxiety disorder,disease,ALB,gene/protein
4315,27933,14177,Duloxetine,drug,anxiety disorder,disease,ALB,gene/protein
4315,27933,14180,Buspirone,drug,anxiety disorder,disease,ALB,gene/protein
4315,27933,14189,Nortriptyline,drug,anxiety disorder,disease,ALB,gene/protein
4315,27933,14294,Clonazepam,drug,anxiety disorder,disease,ALB,gene/protein
4315,27933,14299,Sertraline,drug,anxiety disorder,disease,ALB,gene/protein
4315,27933,14310,Doxepin,drug,anxiety disorder,disease,ALB,gene/protein
4315,37703,14156,Amitriptyline,drug,neurotic disorder,disease,ALB,gene/protein
4315,37703,14173,Imipramine,drug,neurotic disorder,disease,ALB,gene/protein
4315,37703,14176,Fluoxetine,drug,neurotic disorder,disease,ALB,gene/protein
4315,37703,14189,Nortriptyline,drug,neurotic disorder,disease,ALB,gene/protein
4315,37703,14299,Sertraline,drug,neurotic disorder,disease,ALB,gene/protein
4315,37703,14310,Doxepin,drug,neurotic disorder,disease,ALB,gene/protein
4315,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,ALB,gene/protein
4315,83760,14173,Imipramine,drug,dysthymic disorder,disease,ALB,gene/protein
4315,83760,14176,Fluoxetine,drug,dysthymic disorder,disease,ALB,gene/protein
4315,83760,14189,Nortriptyline,drug,dysthymic disorder,disease,ALB,gene/protein
4315,83760,14299,Sertraline,drug,dysthymic disorder,disease,ALB,gene/protein
4315,83760,14310,Doxepin,drug,dysthymic disorder,disease,ALB,gene/protein
6329,83760,15667,Esketamine,drug,dysthymic disorder,disease,BDNF,gene/protein
4468,83760,14173,Imipramine,drug,dysthymic disorder,disease,CHRM2,gene/protein
4468,83760,14542,Maprotiline,drug,dysthymic disorder,disease,CHRM2,gene/protein
4468,83760,14310,Doxepin,drug,dysthymic disorder,disease,CHRM2,gene/protein
4468,83760,14543,Desipramine,drug,dysthymic disorder,disease,CHRM2,gene/protein
4468,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,CHRM2,gene/protein
4468,83760,14189,Nortriptyline,drug,dysthymic disorder,disease,CHRM2,gene/protein
4468,83760,14540,Amoxapine,drug,dysthymic disorder,disease,CHRM2,gene/protein
4468,83760,15116,Paroxetine,drug,dysthymic disorder,disease,CHRM2,gene/protein
4468,83760,15117,Trimipramine,drug,dysthymic disorder,disease,CHRM2,gene/protein
2258,83760,14176,Fluoxetine,drug,dysthymic disorder,disease,CHRNA2,gene/protein
12431,83760,15082,Citalopram,drug,dysthymic disorder,disease,CYP2C19,gene/protein
12431,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,CYP2C19,gene/protein
12431,83760,14173,Imipramine,drug,dysthymic disorder,disease,CYP2C19,gene/protein
12431,83760,14176,Fluoxetine,drug,dysthymic disorder,disease,CYP2C19,gene/protein
12431,83760,14189,Nortriptyline,drug,dysthymic disorder,disease,CYP2C19,gene/protein
12431,83760,15116,Paroxetine,drug,dysthymic disorder,disease,CYP2C19,gene/protein
12431,83760,15117,Trimipramine,drug,dysthymic disorder,disease,CYP2C19,gene/protein
12431,83760,14884,Phenelzine,drug,dysthymic disorder,disease,CYP2C19,gene/protein
12431,83760,14299,Sertraline,drug,dysthymic disorder,disease,CYP2C19,gene/protein
12431,83760,14310,Doxepin,drug,dysthymic disorder,disease,CYP2C19,gene/protein
12431,83760,14885,Moclobemide,drug,dysthymic disorder,disease,CYP2C19,gene/protein
12431,83760,15667,Esketamine,drug,dysthymic disorder,disease,CYP2C19,gene/protein
13807,83760,15082,Citalopram,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,14173,Imipramine,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,14176,Fluoxetine,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,14189,Nortriptyline,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,14540,Amoxapine,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,15116,Paroxetine,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,15117,Trimipramine,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,14884,Phenelzine,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,14542,Maprotiline,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,14299,Sertraline,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,14310,Doxepin,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,14543,Desipramine,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,14544,Bupropion,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,14885,Moclobemide,drug,dysthymic disorder,disease,CYP2D6,gene/protein
13807,83760,14893,Iproniazid,drug,dysthymic disorder,disease,CYP2D6,gene/protein
3199,83760,14540,Amoxapine,drug,dysthymic disorder,disease,DRD1,gene/protein
3199,83760,14173,Imipramine,drug,dysthymic disorder,disease,DRD1,gene/protein
3199,83760,15116,Paroxetine,drug,dysthymic disorder,disease,DRD1,gene/protein
3199,83760,15117,Trimipramine,drug,dysthymic disorder,disease,DRD1,gene/protein
2401,83760,14173,Imipramine,drug,dysthymic disorder,disease,DRD2,gene/protein
2401,83760,14189,Nortriptyline,drug,dysthymic disorder,disease,DRD2,gene/protein
2401,83760,14540,Amoxapine,drug,dysthymic disorder,disease,DRD2,gene/protein
2401,83760,15116,Paroxetine,drug,dysthymic disorder,disease,DRD2,gene/protein
2401,83760,15117,Trimipramine,drug,dysthymic disorder,disease,DRD2,gene/protein
2401,83760,14542,Maprotiline,drug,dysthymic disorder,disease,DRD2,gene/protein
2401,83760,14543,Desipramine,drug,dysthymic disorder,disease,DRD2,gene/protein
8832,83760,14540,Amoxapine,drug,dysthymic disorder,disease,DRD3,gene/protein
8999,83760,14540,Amoxapine,drug,dysthymic disorder,disease,DRD4,gene/protein
10319,27933,14161,Olanzapine,drug,anxiety disorder,disease,DRD5,gene/protein
10319,27933,14173,Imipramine,drug,anxiety disorder,disease,DRD5,gene/protein
10319,27933,15116,Paroxetine,drug,anxiety disorder,disease,DRD5,gene/protein
10319,27933,15117,Trimipramine,drug,anxiety disorder,disease,DRD5,gene/protein
10319,27933,15197,Mianserin,drug,anxiety disorder,disease,DRD5,gene/protein
10319,37703,14173,Imipramine,drug,neurotic disorder,disease,DRD5,gene/protein
10319,37703,15116,Paroxetine,drug,neurotic disorder,disease,DRD5,gene/protein
10319,37703,15117,Trimipramine,drug,neurotic disorder,disease,DRD5,gene/protein
10319,83760,14173,Imipramine,drug,dysthymic disorder,disease,DRD5,gene/protein
10319,83760,15116,Paroxetine,drug,dysthymic disorder,disease,DRD5,gene/protein
10319,83760,15117,Trimipramine,drug,dysthymic disorder,disease,DRD5,gene/protein
928,83760,14540,Amoxapine,drug,dysthymic disorder,disease,GABRA3,gene/protein
928,83760,20133,Ethyl loflazepate,drug,dysthymic disorder,disease,GABRA3,gene/protein
7466,83760,14540,Amoxapine,drug,dysthymic disorder,disease,GABRA6,gene/protein
7466,83760,20133,Ethyl loflazepate,drug,dysthymic disorder,disease,GABRA6,gene/protein
4213,83760,14540,Amoxapine,drug,dysthymic disorder,disease,GABRB3,gene/protein
4213,83760,20133,Ethyl loflazepate,drug,dysthymic disorder,disease,GABRB3,gene/protein
10093,83760,15667,Esketamine,drug,dysthymic disorder,disease,GRIN2A,gene/protein
2452,83760,15667,Esketamine,drug,dysthymic disorder,disease,GRIN2B,gene/protein
9679,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,HTR1A,gene/protein
9679,83760,14173,Imipramine,drug,dysthymic disorder,disease,HTR1A,gene/protein
9679,83760,14189,Nortriptyline,drug,dysthymic disorder,disease,HTR1A,gene/protein
9679,83760,14540,Amoxapine,drug,dysthymic disorder,disease,HTR1A,gene/protein
9679,83760,15117,Trimipramine,drug,dysthymic disorder,disease,HTR1A,gene/protein
9679,83760,14310,Doxepin,drug,dysthymic disorder,disease,HTR1A,gene/protein
9679,83760,14543,Desipramine,drug,dysthymic disorder,disease,HTR1A,gene/protein
9679,83760,14905,Pirlindole,drug,dysthymic disorder,disease,HTR1A,gene/protein
9679,83760,15116,Paroxetine,drug,dysthymic disorder,disease,HTR1A,gene/protein
9679,83760,20147,Setiptiline,drug,dysthymic disorder,disease,HTR1A,gene/protein
4620,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,HTR1B,gene/protein
4620,83760,14540,Amoxapine,drug,dysthymic disorder,disease,HTR1B,gene/protein
4620,83760,15116,Paroxetine,drug,dysthymic disorder,disease,HTR1B,gene/protein
4620,83760,20147,Setiptiline,drug,dysthymic disorder,disease,HTR1B,gene/protein
33913,27933,14156,Amitriptyline,drug,anxiety disorder,disease,HTR1D,gene/protein
33913,27933,15117,Trimipramine,drug,anxiety disorder,disease,HTR1D,gene/protein
33913,27933,15116,Paroxetine,drug,anxiety disorder,disease,HTR1D,gene/protein
33913,27933,20147,Setiptiline,drug,anxiety disorder,disease,HTR1D,gene/protein
33913,27933,14161,Olanzapine,drug,anxiety disorder,disease,HTR1D,gene/protein
33913,37703,14156,Amitriptyline,drug,neurotic disorder,disease,HTR1D,gene/protein
33913,37703,15117,Trimipramine,drug,neurotic disorder,disease,HTR1D,gene/protein
33913,37703,15116,Paroxetine,drug,neurotic disorder,disease,HTR1D,gene/protein
33913,37703,20147,Setiptiline,drug,neurotic disorder,disease,HTR1D,gene/protein
33913,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,HTR1D,gene/protein
33913,83760,15117,Trimipramine,drug,dysthymic disorder,disease,HTR1D,gene/protein
33913,83760,15116,Paroxetine,drug,dysthymic disorder,disease,HTR1D,gene/protein
33913,83760,20147,Setiptiline,drug,dysthymic disorder,disease,HTR1D,gene/protein
3417,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,HTR2A,gene/protein
3417,83760,14173,Imipramine,drug,dysthymic disorder,disease,HTR2A,gene/protein
3417,83760,14189,Nortriptyline,drug,dysthymic disorder,disease,HTR2A,gene/protein
3417,83760,14540,Amoxapine,drug,dysthymic disorder,disease,HTR2A,gene/protein
3417,83760,15116,Paroxetine,drug,dysthymic disorder,disease,HTR2A,gene/protein
3417,83760,15117,Trimipramine,drug,dysthymic disorder,disease,HTR2A,gene/protein
3417,83760,14542,Maprotiline,drug,dysthymic disorder,disease,HTR2A,gene/protein
3417,83760,14310,Doxepin,drug,dysthymic disorder,disease,HTR2A,gene/protein
3417,83760,14543,Desipramine,drug,dysthymic disorder,disease,HTR2A,gene/protein
3417,83760,17257,Butriptyline,drug,dysthymic disorder,disease,HTR2A,gene/protein
3417,83760,20147,Setiptiline,drug,dysthymic disorder,disease,HTR2A,gene/protein
864,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,HTR2C,gene/protein
864,83760,14173,Imipramine,drug,dysthymic disorder,disease,HTR2C,gene/protein
864,83760,14176,Fluoxetine,drug,dysthymic disorder,disease,HTR2C,gene/protein
864,83760,14189,Nortriptyline,drug,dysthymic disorder,disease,HTR2C,gene/protein
864,83760,14540,Amoxapine,drug,dysthymic disorder,disease,HTR2C,gene/protein
864,83760,15117,Trimipramine,drug,dysthymic disorder,disease,HTR2C,gene/protein
864,83760,14542,Maprotiline,drug,dysthymic disorder,disease,HTR2C,gene/protein
864,83760,14310,Doxepin,drug,dysthymic disorder,disease,HTR2C,gene/protein
864,83760,14543,Desipramine,drug,dysthymic disorder,disease,HTR2C,gene/protein
864,83760,15116,Paroxetine,drug,dysthymic disorder,disease,HTR2C,gene/protein
864,83760,20147,Setiptiline,drug,dysthymic disorder,disease,HTR2C,gene/protein
3466,83760,14540,Amoxapine,drug,dysthymic disorder,disease,HTR3A,gene/protein
3466,83760,15117,Trimipramine,drug,dysthymic disorder,disease,HTR3A,gene/protein
3466,83760,14544,Bupropion,drug,dysthymic disorder,disease,HTR3A,gene/protein
3466,83760,15116,Paroxetine,drug,dysthymic disorder,disease,HTR3A,gene/protein
3466,83760,20147,Setiptiline,drug,dysthymic disorder,disease,HTR3A,gene/protein
1810,83760,15116,Paroxetine,drug,dysthymic disorder,disease,HTR4,gene/protein
1810,83760,20147,Setiptiline,drug,dysthymic disorder,disease,HTR4,gene/protein
12236,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,HTR7,gene/protein
12236,83760,14173,Imipramine,drug,dysthymic disorder,disease,HTR7,gene/protein
12236,83760,14540,Amoxapine,drug,dysthymic disorder,disease,HTR7,gene/protein
12236,83760,14542,Maprotiline,drug,dysthymic disorder,disease,HTR7,gene/protein
12236,83760,15116,Paroxetine,drug,dysthymic disorder,disease,HTR7,gene/protein
12236,83760,20147,Setiptiline,drug,dysthymic disorder,disease,HTR7,gene/protein
1650,83760,14884,Phenelzine,drug,dysthymic disorder,disease,MAOA,gene/protein
1650,83760,14299,Sertraline,drug,dysthymic disorder,disease,MAOA,gene/protein
1650,83760,14885,Moclobemide,drug,dysthymic disorder,disease,MAOA,gene/protein
1650,83760,14893,Iproniazid,drug,dysthymic disorder,disease,MAOA,gene/protein
1650,83760,14905,Pirlindole,drug,dysthymic disorder,disease,MAOA,gene/protein
1650,83760,14906,Toloxatone,drug,dysthymic disorder,disease,MAOA,gene/protein
8192,83760,14884,Phenelzine,drug,dysthymic disorder,disease,MAOB,gene/protein
8192,83760,14299,Sertraline,drug,dysthymic disorder,disease,MAOB,gene/protein
8192,83760,14885,Moclobemide,drug,dysthymic disorder,disease,MAOB,gene/protein
8192,83760,14893,Iproniazid,drug,dysthymic disorder,disease,MAOB,gene/protein
1876,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,NTRK2,gene/protein
1876,83760,15667,Esketamine,drug,dysthymic disorder,disease,NTRK2,gene/protein
10047,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,OPRK1,gene/protein
532,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,OPRM1,gene/protein
4152,83760,15082,Citalopram,drug,dysthymic disorder,disease,ABCB1,gene/protein
4152,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,ABCB1,gene/protein
4152,83760,17305,Protriptyline,drug,dysthymic disorder,disease,ABCB1,gene/protein
4152,83760,14173,Imipramine,drug,dysthymic disorder,disease,ABCB1,gene/protein
4152,83760,14176,Fluoxetine,drug,dysthymic disorder,disease,ABCB1,gene/protein
4152,83760,14189,Nortriptyline,drug,dysthymic disorder,disease,ABCB1,gene/protein
4152,83760,15116,Paroxetine,drug,dysthymic disorder,disease,ABCB1,gene/protein
4152,83760,15117,Trimipramine,drug,dysthymic disorder,disease,ABCB1,gene/protein
4152,83760,14299,Sertraline,drug,dysthymic disorder,disease,ABCB1,gene/protein
4152,83760,14310,Doxepin,drug,dysthymic disorder,disease,ABCB1,gene/protein
4152,83760,14543,Desipramine,drug,dysthymic disorder,disease,ABCB1,gene/protein
12489,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,SLC6A2,gene/protein
12489,83760,17305,Protriptyline,drug,dysthymic disorder,disease,SLC6A2,gene/protein
12489,83760,14173,Imipramine,drug,dysthymic disorder,disease,SLC6A2,gene/protein
12489,83760,14189,Nortriptyline,drug,dysthymic disorder,disease,SLC6A2,gene/protein
12489,83760,14540,Amoxapine,drug,dysthymic disorder,disease,SLC6A2,gene/protein
12489,83760,15116,Paroxetine,drug,dysthymic disorder,disease,SLC6A2,gene/protein
12489,83760,15117,Trimipramine,drug,dysthymic disorder,disease,SLC6A2,gene/protein
12489,83760,14542,Maprotiline,drug,dysthymic disorder,disease,SLC6A2,gene/protein
12489,83760,14299,Sertraline,drug,dysthymic disorder,disease,SLC6A2,gene/protein
12489,83760,14310,Doxepin,drug,dysthymic disorder,disease,SLC6A2,gene/protein
12489,83760,14543,Desipramine,drug,dysthymic disorder,disease,SLC6A2,gene/protein
12489,83760,14544,Bupropion,drug,dysthymic disorder,disease,SLC6A2,gene/protein
12489,83760,17310,Amineptine,drug,dysthymic disorder,disease,SLC6A2,gene/protein
1311,83760,14173,Imipramine,drug,dysthymic disorder,disease,SLC6A3,gene/protein
1311,83760,14540,Amoxapine,drug,dysthymic disorder,disease,SLC6A3,gene/protein
1311,83760,15117,Trimipramine,drug,dysthymic disorder,disease,SLC6A3,gene/protein
1311,83760,14299,Sertraline,drug,dysthymic disorder,disease,SLC6A3,gene/protein
1311,83760,14544,Bupropion,drug,dysthymic disorder,disease,SLC6A3,gene/protein
2591,83760,15082,Citalopram,drug,dysthymic disorder,disease,SLC6A4,gene/protein
2591,83760,14156,Amitriptyline,drug,dysthymic disorder,disease,SLC6A4,gene/protein
2591,83760,17305,Protriptyline,drug,dysthymic disorder,disease,SLC6A4,gene/protein
2591,83760,14173,Imipramine,drug,dysthymic disorder,disease,SLC6A4,gene/protein
2591,83760,14176,Fluoxetine,drug,dysthymic disorder,disease,SLC6A4,gene/protein
2591,83760,14189,Nortriptyline,drug,dysthymic disorder,disease,SLC6A4,gene/protein
2591,83760,14540,Amoxapine,drug,dysthymic disorder,disease,SLC6A4,gene/protein
2591,83760,15116,Paroxetine,drug,dysthymic disorder,disease,SLC6A4,gene/protein
2591,83760,15117,Trimipramine,drug,dysthymic disorder,disease,SLC6A4,gene/protein
2591,83760,14299,Sertraline,drug,dysthymic disorder,disease,SLC6A4,gene/protein
2591,83760,14310,Doxepin,drug,dysthymic disorder,disease,SLC6A4,gene/protein
2591,83760,14543,Desipramine,drug,dysthymic disorder,disease,SLC6A4,gene/protein
2591,83760,17310,Amineptine,drug,dysthymic disorder,disease,SLC6A4,gene/protein
2591,83760,17257,Butriptyline,drug,dysthymic disorder,disease,SLC6A4,gene/protein
22039,83760,15116,Paroxetine,drug,dysthymic disorder,disease,HTR3B,gene/protein
22039,83760,20147,Setiptiline,drug,dysthymic disorder,disease,HTR3B,gene/protein
1048,31502,14680,Zinc acetate,drug,Wilson disease,disease,A2M,gene/protein
1048,36214,14680,Zinc acetate,drug,iron metabolism disease,disease,A2M,gene/protein
1048,38641,14680,Zinc acetate,drug,hereditary hemochromatosis,disease,A2M,gene/protein
3879,31502,14680,Zinc acetate,drug,Wilson disease,disease,APOE,gene/protein
3879,36214,14680,Zinc acetate,drug,iron metabolism disease,disease,APOE,gene/protein
3879,38641,14680,Zinc acetate,drug,hereditary hemochromatosis,disease,APOE,gene/protein
4184,31502,14680,Zinc acetate,drug,Wilson disease,disease,CP,gene/protein
4184,36214,14680,Zinc acetate,drug,iron metabolism disease,disease,CP,gene/protein
4184,38641,14680,Zinc acetate,drug,hereditary hemochromatosis,disease,CP,gene/protein
3955,31116,14187,Erlotinib,drug,lung cancer,disease,CYP1A2,gene/protein
3955,31116,15046,Icotinib,drug,lung cancer,disease,CYP1A2,gene/protein
12769,31116,14187,Erlotinib,drug,lung cancer,disease,CYP1B1,gene/protein
12769,31116,14275,Doxorubicin,drug,lung cancer,disease,CYP1B1,gene/protein
12769,31116,14792,Paclitaxel,drug,lung cancer,disease,CYP1B1,gene/protein
